Expert_ID,Category,Coder_Topic,Coder_Theme,Respondent_Themed_Group,Respondent_Themed_Group_Name
Expert_001,Mares Mexicanos,1.1.17,Regulación de la biodiversidad global,Tema 2,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Mares Mexicanos,1.1.17,Regulación de la biodiversidad global,Tema 2,Evolución y Procesos Naturales
Expert_001,Mares Mexicanos,1.1.17,Regulación de la biodiversidad global,Tema 2,"Cambio Climático, Impactos y Amenazas"
Expert_001,Mares Mexicanos,1.1.17,Regulación de la biodiversidad global,Tema 2,"Biodiversidad, Conservación y Restauración"
Expert_001,Mares Mexicanos,1.1.17,Regulación de la biodiversidad global,Tema 2,"Ecosistemas, Ecología y Servicios Ambientales"
Expert_001,Mares Mexicanos,1.1.17,Regulación de la biodiversidad global,Tema 2,Ciencias de la Tierra y Océanos
Expert_001,Mares Mexicanos,1.1.17,Regulación de la biodiversidad global,Tema 2,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Mares Mexicanos,1.1.17,Regulación de la biodiversidad global,Tema 2,Ciencia del Cambio Climático y sus procesos
Expert_001,Mares Mexicanos,1.1.17,Regulación de la biodiversidad global,Tema 2,"Impactos, Amenazas y Adaptación"
Expert_001,Mares Mexicanos,1.1.17,Regulación de la biodiversidad global,Tema 2,"Conservación, Ecosistemas y Servicios Ambientales"
Expert_001,Mares Mexicanos,1.1.17,Regulación de la biodiversidad global,Tema 2,Mitigación y Soluciones al Cambio Climático
Expert_001,Mares Mexicanos,1.1.17,Regulación de la biodiversidad global,Tema 2,"Sociedad, Evolución y Conciencia Ambiental"
Expert_001,Mares Mexicanos,1.1.18,Servicios ecosistemicos,Tema 2,Cambio Global y Amenazas Ambientales
Expert_001,Mares Mexicanos,1.1.18,Servicios ecosistemicos,Tema 2,"Biodiversidad, Conservación y Servicios Ecosistémicos"
Expert_001,Mares Mexicanos,1.1.18,Servicios ecosistemicos,Tema 2,Ciencias y de la Tierra y los Océanos
Expert_001,Mares Mexicanos,1.1.18,Servicios ecosistemicos,Tema 2,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Mares Mexicanos,1.1.18,Servicios ecosistemicos,Tema 2,Evolución y Procesos Naturales
Expert_001,Mares Mexicanos,1.1.18,Servicios ecosistemicos,Tema 2,"Cambio Climático, Impactos y Amenazas"
Expert_001,Mares Mexicanos,1.1.18,Servicios ecosistemicos,Tema 2,"Biodiversidad, Conservación y Restauración"
Expert_001,Mares Mexicanos,1.1.18,Servicios ecosistemicos,Tema 2,"Ecosistemas, Ecología y Servicios Ambientales"
Expert_001,Mares Mexicanos,1.1.18,Servicios ecosistemicos,Tema 2,Ciencias de la Tierra y Océanos
Expert_001,Mares Mexicanos,1.1.18,Servicios ecosistemicos,Tema 2,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Mares Mexicanos,1.1.18,Servicios ecosistemicos,Tema 2,Ciencia del Cambio Climático y sus procesos
Expert_001,Mares Mexicanos,1.1.18,Servicios ecosistemicos,Tema 2,"Impactos, Amenazas y Adaptación"
Expert_001,Mares Mexicanos,1.1.18,Servicios ecosistemicos,Tema 2,"Conservación, Ecosistemas y Servicios Ambientales"
Expert_001,Mares Mexicanos,1.1.18,Servicios ecosistemicos,Tema 2,Mitigación y Soluciones al Cambio Climático
Expert_001,Mares Mexicanos,1.1.18,Servicios ecosistemicos,Tema 2,"Sociedad, Evolución y Conciencia Ambiental"
Expert_001,Mares Mexicanos,1.1.19,Sustentabilidad,Tema 2,Cambio Global y Amenazas Ambientales
Expert_001,Mares Mexicanos,1.1.19,Sustentabilidad,Tema 2,"Biodiversidad, Conservación y Servicios Ecosistémicos"
Expert_001,Mares Mexicanos,1.1.19,Sustentabilidad,Tema 2,Ciencias y de la Tierra y los Océanos
Expert_001,Mares Mexicanos,1.1.19,Sustentabilidad,Tema 2,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Mares Mexicanos,1.1.19,Sustentabilidad,Tema 2,Evolución y Procesos Naturales
Expert_001,Mares Mexicanos,1.1.19,Sustentabilidad,Tema 2,"Cambio Climático, Impactos y Amenazas"
Expert_001,Mares Mexicanos,1.1.19,Sustentabilidad,Tema 2,"Biodiversidad, Conservación y Restauración"
Expert_001,Mares Mexicanos,1.1.19,Sustentabilidad,Tema 2,"Ecosistemas, Ecología y Servicios Ambientales"
Expert_001,Mares Mexicanos,1.1.19,Sustentabilidad,Tema 2,Ciencias de la Tierra y Océanos
Expert_001,Mares Mexicanos,1.1.19,Sustentabilidad,Tema 2,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Mares Mexicanos,1.1.19,Sustentabilidad,Tema 2,Ciencia del Cambio Climático y sus procesos
Expert_001,Mares Mexicanos,1.1.19,Sustentabilidad,Tema 2,"Impactos, Amenazas y Adaptación"
Expert_001,Mares Mexicanos,1.1.19,Sustentabilidad,Tema 2,"Conservación, Ecosistemas y Servicios Ambientales"
Expert_001,Mares Mexicanos,1.1.19,Sustentabilidad,Tema 2,Mitigación y Soluciones al Cambio Climático
Expert_001,Mares Mexicanos,1.1.19,Sustentabilidad,Tema 2,"Sociedad, Evolución y Conciencia Ambiental"
Expert_001,Mares Mexicanos,1.1.20,Valor cultural,Tema 4,Cambio Global y Amenazas Ambientales
Expert_001,Mares Mexicanos,1.1.20,Valor cultural,Tema 4,"Biodiversidad, Conservación y Servicios Ecosistémicos"
Expert_001,Mares Mexicanos,1.1.20,Valor cultural,Tema 4,Ciencias y de la Tierra y los Océanos
Expert_001,Mares Mexicanos,1.1.20,Valor cultural,Tema 4,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Mares Mexicanos,1.1.20,Valor cultural,Tema 4,Evolución y Procesos Naturales
Expert_001,Mares Mexicanos,1.1.20,Valor cultural,Tema 4,"Cambio Climático, Impactos y Amenazas"
Expert_001,Mares Mexicanos,1.1.20,Valor cultural,Tema 4,"Biodiversidad, Conservación y Restauración"
Expert_001,Mares Mexicanos,1.1.20,Valor cultural,Tema 4,"Ecosistemas, Ecología y Servicios Ambientales"
Expert_001,Mares Mexicanos,1.1.20,Valor cultural,Tema 4,Ciencias de la Tierra y Océanos
Expert_001,Mares Mexicanos,1.1.20,Valor cultural,Tema 4,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Mares Mexicanos,1.1.20,Valor cultural,Tema 4,Ciencia del Cambio Climático y sus procesos
Expert_001,Mares Mexicanos,1.1.20,Valor cultural,Tema 4,"Impactos, Amenazas y Adaptación"
Expert_001,Mares Mexicanos,1.1.20,Valor cultural,Tema 4,"Conservación, Ecosistemas y Servicios Ambientales"
Expert_001,Mares Mexicanos,1.1.20,Valor cultural,Tema 4,Mitigación y Soluciones al Cambio Climático
Expert_001,Mares Mexicanos,1.1.20,Valor cultural,Tema 4,"Sociedad, Evolución y Conciencia Ambiental"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.1,Acoplamiento clima-océano,Tema 1,Cambio Global y Amenazas Ambientales
Expert_001,Biodiversidad en Mares Mexicanos,2.1.1,Acoplamiento clima-océano,Tema 1,"Biodiversidad, Conservación y Servicios Ecosistémicos"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.1,Acoplamiento clima-océano,Tema 1,Ciencias y de la Tierra y los Océanos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.1,Acoplamiento clima-océano,Tema 1,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.1,Acoplamiento clima-océano,Tema 1,Evolución y Procesos Naturales
Expert_001,Biodiversidad en Mares Mexicanos,2.1.1,Acoplamiento clima-océano,Tema 1,"Cambio Climático, Impactos y Amenazas"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.1,Acoplamiento clima-océano,Tema 1,"Biodiversidad, Conservación y Restauración"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.1,Acoplamiento clima-océano,Tema 1,"Ecosistemas, Ecología y Servicios Ambientales"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.1,Acoplamiento clima-océano,Tema 1,Ciencias de la Tierra y Océanos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.1,Acoplamiento clima-océano,Tema 1,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.1,Acoplamiento clima-océano,Tema 1,Ciencia del Cambio Climático y sus procesos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.1,Acoplamiento clima-océano,Tema 1,"Impactos, Amenazas y Adaptación"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.1,Acoplamiento clima-océano,Tema 1,"Conservación, Ecosistemas y Servicios Ambientales"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.1,Acoplamiento clima-océano,Tema 1,Mitigación y Soluciones al Cambio Climático
Expert_001,Biodiversidad en Mares Mexicanos,2.1.1,Acoplamiento clima-océano,Tema 1,"Sociedad, Evolución y Conciencia Ambiental"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.2,Amenazas humanas,Tema 1,Cambio Global y Amenazas Ambientales
Expert_001,Biodiversidad en Mares Mexicanos,2.1.2,Amenazas humanas,Tema 1,"Biodiversidad, Conservación y Servicios Ecosistémicos"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.2,Amenazas humanas,Tema 1,Ciencias y de la Tierra y los Océanos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.2,Amenazas humanas,Tema 1,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.2,Amenazas humanas,Tema 1,Evolución y Procesos Naturales
Expert_001,Biodiversidad en Mares Mexicanos,2.1.2,Amenazas humanas,Tema 1,"Cambio Climático, Impactos y Amenazas"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.2,Amenazas humanas,Tema 1,"Biodiversidad, Conservación y Restauración"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.2,Amenazas humanas,Tema 1,"Ecosistemas, Ecología y Servicios Ambientales"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.2,Amenazas humanas,Tema 1,Ciencias de la Tierra y Océanos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.2,Amenazas humanas,Tema 1,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.2,Amenazas humanas,Tema 1,Ciencia del Cambio Climático y sus procesos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.2,Amenazas humanas,Tema 1,"Impactos, Amenazas y Adaptación"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.2,Amenazas humanas,Tema 1,"Conservación, Ecosistemas y Servicios Ambientales"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.2,Amenazas humanas,Tema 1,Mitigación y Soluciones al Cambio Climático
Expert_001,Biodiversidad en Mares Mexicanos,2.1.2,Amenazas humanas,Tema 1,"Sociedad, Evolución y Conciencia Ambiental"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.3,Aspectos socio-económicos,Tema 5,Cambio Global y Amenazas Ambientales
Expert_001,Biodiversidad en Mares Mexicanos,2.1.3,Aspectos socio-económicos,Tema 5,"Biodiversidad, Conservación y Servicios Ecosistémicos"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.3,Aspectos socio-económicos,Tema 5,Ciencias y de la Tierra y los Océanos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.3,Aspectos socio-económicos,Tema 5,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.3,Aspectos socio-económicos,Tema 5,Evolución y Procesos Naturales
Expert_001,Biodiversidad en Mares Mexicanos,2.1.3,Aspectos socio-económicos,Tema 5,"Cambio Climático, Impactos y Amenazas"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.3,Aspectos socio-económicos,Tema 5,"Biodiversidad, Conservación y Restauración"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.3,Aspectos socio-económicos,Tema 5,"Ecosistemas, Ecología y Servicios Ambientales"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.3,Aspectos socio-económicos,Tema 5,Ciencias de la Tierra y Océanos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.3,Aspectos socio-económicos,Tema 5,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.3,Aspectos socio-económicos,Tema 5,Ciencia del Cambio Climático y sus procesos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.3,Aspectos socio-económicos,Tema 5,"Impactos, Amenazas y Adaptación"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.3,Aspectos socio-económicos,Tema 5,"Conservación, Ecosistemas y Servicios Ambientales"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.3,Aspectos socio-económicos,Tema 5,Mitigación y Soluciones al Cambio Climático
Expert_001,Biodiversidad en Mares Mexicanos,2.1.3,Aspectos socio-económicos,Tema 5,"Sociedad, Evolución y Conciencia Ambiental"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.4,Bienestar humano,Tema 5,Cambio Global y Amenazas Ambientales
Expert_001,Biodiversidad en Mares Mexicanos,2.1.4,Bienestar humano,Tema 5,"Biodiversidad, Conservación y Servicios Ecosistémicos"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.4,Bienestar humano,Tema 5,Ciencias y de la Tierra y los Océanos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.4,Bienestar humano,Tema 5,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.4,Bienestar humano,Tema 5,Evolución y Procesos Naturales
Expert_001,Biodiversidad en Mares Mexicanos,2.1.4,Bienestar humano,Tema 5,"Cambio Climático, Impactos y Amenazas"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.4,Bienestar humano,Tema 5,"Biodiversidad, Conservación y Restauración"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.4,Bienestar humano,Tema 5,"Ecosistemas, Ecología y Servicios Ambientales"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.4,Bienestar humano,Tema 5,Ciencias de la Tierra y Océanos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.4,Bienestar humano,Tema 5,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.4,Bienestar humano,Tema 5,Ciencia del Cambio Climático y sus procesos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.4,Bienestar humano,Tema 5,"Impactos, Amenazas y Adaptación"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.4,Bienestar humano,Tema 5,"Conservación, Ecosistemas y Servicios Ambientales"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.4,Bienestar humano,Tema 5,Mitigación y Soluciones al Cambio Climático
Expert_001,Biodiversidad en Mares Mexicanos,2.1.4,Bienestar humano,Tema 5,"Sociedad, Evolución y Conciencia Ambiental"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.5,Biodiversidad,Tema 2,Cambio Global y Amenazas Ambientales
Expert_001,Biodiversidad en Mares Mexicanos,2.1.5,Biodiversidad,Tema 2,"Biodiversidad, Conservación y Servicios Ecosistémicos"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.5,Biodiversidad,Tema 2,Ciencias y de la Tierra y los Océanos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.5,Biodiversidad,Tema 2,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.5,Biodiversidad,Tema 2,Evolución y Procesos Naturales
Expert_001,Biodiversidad en Mares Mexicanos,2.1.5,Biodiversidad,Tema 2,"Cambio Climático, Impactos y Amenazas"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.5,Biodiversidad,Tema 2,"Biodiversidad, Conservación y Restauración"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.5,Biodiversidad,Tema 2,"Ecosistemas, Ecología y Servicios Ambientales"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.5,Biodiversidad,Tema 2,Ciencias de la Tierra y Océanos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.5,Biodiversidad,Tema 2,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.5,Biodiversidad,Tema 2,Ciencia del Cambio Climático y sus procesos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.5,Biodiversidad,Tema 2,"Impactos, Amenazas y Adaptación"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.5,Biodiversidad,Tema 2,"Conservación, Ecosistemas y Servicios Ambientales"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.5,Biodiversidad,Tema 2,Mitigación y Soluciones al Cambio Climático
Expert_001,Biodiversidad en Mares Mexicanos,2.1.5,Biodiversidad,Tema 2,"Sociedad, Evolución y Conciencia Ambiental"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.6,Ciclos biogeoquímicos,Tema 4,Cambio Global y Amenazas Ambientales
Expert_001,Biodiversidad en Mares Mexicanos,2.1.6,Ciclos biogeoquímicos,Tema 4,"Biodiversidad, Conservación y Servicios Ecosistémicos"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.6,Ciclos biogeoquímicos,Tema 4,Ciencias y de la Tierra y los Océanos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.6,Ciclos biogeoquímicos,Tema 4,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.6,Ciclos biogeoquímicos,Tema 4,Evolución y Procesos Naturales
Expert_001,Biodiversidad en Mares Mexicanos,2.1.6,Ciclos biogeoquímicos,Tema 4,"Cambio Climático, Impactos y Amenazas"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.6,Ciclos biogeoquímicos,Tema 4,"Biodiversidad, Conservación y Restauración"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.6,Ciclos biogeoquímicos,Tema 4,"Ecosistemas, Ecología y Servicios Ambientales"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.6,Ciclos biogeoquímicos,Tema 4,Ciencias de la Tierra y Océanos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.6,Ciclos biogeoquímicos,Tema 4,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.6,Ciclos biogeoquímicos,Tema 4,Ciencia del Cambio Climático y sus procesos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.6,Ciclos biogeoquímicos,Tema 4,"Impactos, Amenazas y Adaptación"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.6,Ciclos biogeoquímicos,Tema 4,"Conservación, Ecosistemas y Servicios Ambientales"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.6,Ciclos biogeoquímicos,Tema 4,Mitigación y Soluciones al Cambio Climático
Expert_001,Biodiversidad en Mares Mexicanos,2.1.6,Ciclos biogeoquímicos,Tema 4,"Sociedad, Evolución y Conciencia Ambiental"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.7,Conciencia ambiental,Tema 5,Cambio Global y Amenazas Ambientales
Expert_001,Biodiversidad en Mares Mexicanos,2.1.7,Conciencia ambiental,Tema 5,"Biodiversidad, Conservación y Servicios Ecosistémicos"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.7,Conciencia ambiental,Tema 5,Ciencias y de la Tierra y los Océanos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.7,Conciencia ambiental,Tema 5,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.7,Conciencia ambiental,Tema 5,Evolución y Procesos Naturales
Expert_001,Biodiversidad en Mares Mexicanos,2.1.7,Conciencia ambiental,Tema 5,"Cambio Climático, Impactos y Amenazas"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.7,Conciencia ambiental,Tema 5,"Biodiversidad, Conservación y Restauración"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.7,Conciencia ambiental,Tema 5,"Ecosistemas, Ecología y Servicios Ambientales"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.7,Conciencia ambiental,Tema 5,Ciencias de la Tierra y Océanos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.7,Conciencia ambiental,Tema 5,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.7,Conciencia ambiental,Tema 5,Ciencia del Cambio Climático y sus procesos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.7,Conciencia ambiental,Tema 5,"Impactos, Amenazas y Adaptación"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.7,Conciencia ambiental,Tema 5,"Conservación, Ecosistemas y Servicios Ambientales"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.7,Conciencia ambiental,Tema 5,Mitigación y Soluciones al Cambio Climático
Expert_001,Biodiversidad en Mares Mexicanos,2.1.7,Conciencia ambiental,Tema 5,"Sociedad, Evolución y Conciencia Ambiental"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.8,Conservación,Tema 2,Cambio Global y Amenazas Ambientales
Expert_001,Biodiversidad en Mares Mexicanos,2.1.8,Conservación,Tema 2,"Biodiversidad, Conservación y Servicios Ecosistémicos"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.8,Conservación,Tema 2,Ciencias y de la Tierra y los Océanos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.8,Conservación,Tema 2,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.8,Conservación,Tema 2,Evolución y Procesos Naturales
Expert_001,Biodiversidad en Mares Mexicanos,2.1.8,Conservación,Tema 2,"Cambio Climático, Impactos y Amenazas"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.8,Conservación,Tema 2,"Biodiversidad, Conservación y Restauración"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.8,Conservación,Tema 2,"Ecosistemas, Ecología y Servicios Ambientales"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.8,Conservación,Tema 2,Ciencias de la Tierra y Océanos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.8,Conservación,Tema 2,"Sociedad, Cultura y Medio Ambiente"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.8,Conservación,Tema 2,Ciencia del Cambio Climático y sus procesos
Expert_001,Biodiversidad en Mares Mexicanos,2.1.8,Conservación,Tema 2,"Impactos, Amenazas y Adaptación"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.8,Conservación,Tema 2,"Conservación, Ecosistemas y Servicios Ambientales"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.8,Conservación,Tema 2,Mitigación y Soluciones al Cambio Climático
Expert_001,Biodiversidad en Mares Mexicanos,2.1.8,Conservación,Tema 2,"Sociedad, Evolución y Conciencia Ambiental"
Expert_001,Biodiversidad en Mares Mexicanos,2.1.9,Contaminación,Tema 1,Cambio Global y Amenazas Ambientales
